variant,cluster_id,prompt_id,primary_mood,persona_id,warm,rotation,rank,tmdb_id,title,mood_coverage,evidence_source,runtime_satisfied,era_satisfied,duration_ms
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,0,2,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,72.649
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,0,3,40096,"A Dog's Will",0.5000,GENRE_ONLY,false,true,72.649
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,0,4,14160,"Up",0.5000,GENRE_ONLY,false,true,72.649
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,0,5,675,"Harry Potter and the Order of the Phoenix",0.5000,GENRE_ONLY,false,true,72.649
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,1,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,82.143
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,82.143
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,3,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,82.143
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,4,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,82.143
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,5,10681,"WALL·E",0.5000,GENRE_ONLY,false,true,82.143
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,102.197
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,2,1724,"The Incredible Hulk",0.5000,GENRE_ONLY,true,true,102.197
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,3,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,102.197
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,4,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,102.197
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,5,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,102.197
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,1,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,70.677
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,2,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,70.677
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,3,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,70.677
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,4,558,"Spider-Man 2",0.5000,GENRE_ONLY,true,true,70.677
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,5,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,70.677
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,4,1,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,69.194
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,4,2,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,69.194
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,72.998
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,2,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,72.998
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,3,558,"Spider-Man 2",0.5000,GENRE_ONLY,true,true,72.998
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,4,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,72.998
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,5,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,72.998
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,6,1,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,79.467
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,6,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,79.467
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,6,3,10681,"WALL·E",0.5000,GENRE_ONLY,false,true,79.467
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,7,1,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,70.912
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,8,1,24,"Kill Bill: Vol. 1",0.5000,GENRE_ONLY,true,true,75.830
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,8,2,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,75.830
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,8,3,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,75.830
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,8,4,675,"Harry Potter and the Order of the Phoenix",0.5000,GENRE_ONLY,false,true,75.830
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,9,1,559,"Spider-Man 3",0.5000,GENRE_ONLY,false,true,106.349
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,9,2,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,106.349
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,9,3,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,106.349
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,9,4,24,"Kill Bill: Vol. 1",0.5000,GENRE_ONLY,true,true,106.349
"challenger","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,9,5,10681,"WALL·E",0.5000,GENRE_ONLY,false,true,106.349
"challenger","p006:cold_general","p006","romantic","cold_general",false,0,1,744,"Top Gun",1.0000,KEYWORD_BACKED,true,true,84.384
"challenger","p006:cold_general","p006","romantic","cold_general",false,2,1,1316092,"""Wuthering Heights""",1.0000,KEYWORD_BACKED,false,true,70.260
"challenger","p006:cold_general","p006","romantic","cold_general",false,6,1,2105,"American Pie",1.0000,KEYWORD_BACKED,false,true,56.958
"challenger","p006:cold_general","p006","romantic","cold_general",false,7,1,858024,"Hamnet",1.0000,KEYWORD_BACKED,true,true,62.007
"challenger","p006:cold_general","p006","romantic","cold_general",false,7,2,1156594,"Our Fault",1.0000,OVERVIEW_ONLY,true,true,62.007
"challenger","p006:cold_general","p006","romantic","cold_general",false,8,1,2105,"American Pie",1.0000,KEYWORD_BACKED,false,true,67.075
"challenger","p006:warm_thriller","p006","romantic","warm_thriller",true,1,1,2105,"American Pie",1.0000,KEYWORD_BACKED,false,true,90.609
"challenger","p006:warm_thriller","p006","romantic","warm_thriller",true,1,2,1316092,"""Wuthering Heights""",1.0000,KEYWORD_BACKED,false,true,90.609
"challenger","p006:warm_thriller","p006","romantic","warm_thriller",true,2,1,2105,"American Pie",1.0000,KEYWORD_BACKED,false,true,86.578
"challenger","p006:warm_thriller","p006","romantic","warm_thriller",true,9,1,2105,"American Pie",1.0000,KEYWORD_BACKED,false,true,98.340
"challenger","p006:warm_comfort","p006","romantic","warm_comfort",true,0,1,2105,"American Pie",1.0000,KEYWORD_BACKED,false,true,101.636
"challenger","p006:warm_comfort","p006","romantic","warm_comfort",true,1,1,2105,"American Pie",1.0000,KEYWORD_BACKED,false,true,93.375
"challenger","p006:warm_comfort","p006","romantic","warm_comfort",true,5,1,2105,"American Pie",1.0000,KEYWORD_BACKED,false,true,77.026
"challenger","p006:warm_comfort","p006","romantic","warm_comfort",true,6,1,858024,"Hamnet",1.0000,KEYWORD_BACKED,true,true,97.712
"challenger","p006:warm_comfort","p006","romantic","warm_comfort",true,8,1,1240889,"Teenage Sex and Death at Camp Miasma",1.0000,KEYWORD_BACKED,true,true,86.806
"challenger","p006:warm_comfort","p006","romantic","warm_comfort",true,9,1,744,"Top Gun",1.0000,KEYWORD_BACKED,true,true,82.261
"challenger","p006:warm_comfort","p006","romantic","warm_comfort",true,9,2,1240889,"Teenage Sex and Death at Camp Miasma",1.0000,KEYWORD_BACKED,true,true,82.261
"challenger","p006:warm_cerebral","p006","romantic","warm_cerebral",true,1,1,744,"Top Gun",1.0000,KEYWORD_BACKED,true,true,84.068
"challenger","p006:warm_cerebral","p006","romantic","warm_cerebral",true,2,1,858024,"Hamnet",1.0000,KEYWORD_BACKED,true,true,89.586
"challenger","p006:warm_cerebral","p006","romantic","warm_cerebral",true,2,2,744,"Top Gun",1.0000,KEYWORD_BACKED,true,true,89.586
"challenger","p006:warm_cerebral","p006","romantic","warm_cerebral",true,3,1,2105,"American Pie",1.0000,KEYWORD_BACKED,false,true,76.574
"challenger","p006:warm_cerebral","p006","romantic","warm_cerebral",true,4,1,1156594,"Our Fault",1.0000,OVERVIEW_ONLY,true,true,71.042
"challenger","p006:warm_cerebral","p006","romantic","warm_cerebral",true,5,1,1156594,"Our Fault",1.0000,OVERVIEW_ONLY,true,true,123.976
"challenger","p007:cold_general","p007","funny","cold_general",false,0,1,301528,"Toy Story 4",1.0000,KEYWORD_BACKED,true,true,69.190
"challenger","p007:cold_general","p007","funny","cold_general",false,0,2,10193,"Toy Story 3",0.5000,GENRE_ONLY,true,true,69.190
"challenger","p007:cold_general","p007","funny","cold_general",false,0,3,150540,"Inside Out",0.5000,GENRE_ONLY,true,true,69.190
"challenger","p007:cold_general","p007","funny","cold_general",false,0,4,269149,"Zootopia",0.5000,GENRE_ONLY,false,true,69.190
"challenger","p007:cold_general","p007","funny","cold_general",false,1,1,77338,"The Intouchables",1.0000,KEYWORD_BACKED,false,true,47.761
"challenger","p007:cold_general","p007","funny","cold_general",false,1,2,354912,"Coco",0.5000,GENRE_ONLY,true,true,47.761
"challenger","p007:cold_general","p007","funny","cold_general",false,1,3,372058,"Your Name.",0.5000,GENRE_ONLY,false,true,47.761
"challenger","p007:cold_general","p007","funny","cold_general",false,1,4,324857,"Spider-Man: Into the Spider-Verse",0.5000,GENRE_ONLY,false,true,47.761
"challenger","p007:cold_general","p007","funny","cold_general",false,1,5,522924,"The Art of Racing in the Rain",0.5000,KEYWORD_BACKED,false,true,47.761
"challenger","p007:cold_general","p007","funny","cold_general",false,2,1,260514,"Cars 3",0.5000,GENRE_ONLY,true,true,60.627
"challenger","p007:cold_general","p007","funny","cold_general",false,2,2,354912,"Coco",0.5000,GENRE_ONLY,true,true,60.627
"challenger","p007:cold_general","p007","funny","cold_general",false,2,3,324857,"Spider-Man: Into the Spider-Verse",0.5000,GENRE_ONLY,false,true,60.627
"challenger","p007:cold_general","p007","funny","cold_general",false,3,1,109445,"Frozen",1.0000,OVERVIEW_ONLY,true,true,54.734
"challenger","p007:cold_general","p007","funny","cold_general",false,3,2,293660,"Deadpool",1.0000,OVERVIEW_ONLY,false,true,54.734
"challenger","p007:cold_general","p007","funny","cold_general",false,3,3,515001,"Jojo Rabbit",0.5000,KEYWORD_BACKED,false,true,54.734
"challenger","p007:cold_general","p007","funny","cold_general",false,3,4,77338,"The Intouchables",1.0000,KEYWORD_BACKED,false,true,54.734
"challenger","p007:cold_general","p007","funny","cold_general",false,3,5,372058,"Your Name.",0.5000,GENRE_ONLY,false,true,54.734
"challenger","p007:cold_general","p007","funny","cold_general",false,4,1,77338,"The Intouchables",1.0000,KEYWORD_BACKED,false,true,70.792
"challenger","p007:cold_general","p007","funny","cold_general",false,4,2,293660,"Deadpool",1.0000,OVERVIEW_ONLY,false,true,70.792
"challenger","p007:cold_general","p007","funny","cold_general",false,4,3,324857,"Spider-Man: Into the Spider-Verse",0.5000,GENRE_ONLY,false,true,70.792
"challenger","p007:cold_general","p007","funny","cold_general",false,5,1,354912,"Coco",0.5000,GENRE_ONLY,true,true,66.938
"challenger","p007:cold_general","p007","funny","cold_general",false,5,2,10193,"Toy Story 3",0.5000,GENRE_ONLY,true,true,66.938
"challenger","p007:cold_general","p007","funny","cold_general",false,5,3,324857,"Spider-Man: Into the Spider-Verse",0.5000,GENRE_ONLY,false,true,66.938
"challenger","p007:cold_general","p007","funny","cold_general",false,6,1,82690,"Wreck-It Ralph",0.5000,GENRE_ONLY,true,true,54.249
"challenger","p007:cold_general","p007","funny","cold_general",false,6,2,77338,"The Intouchables",1.0000,KEYWORD_BACKED,false,true,54.249
"challenger","p007:cold_general","p007","funny","cold_general",false,6,3,260514,"Cars 3",0.5000,GENRE_ONLY,true,true,54.249
"challenger","p007:cold_general","p007","funny","cold_general",false,6,4,324857,"Spider-Man: Into the Spider-Verse",0.5000,GENRE_ONLY,false,true,54.249
"challenger","p007:cold_general","p007","funny","cold_general",false,6,5,372058,"Your Name.",0.5000,GENRE_ONLY,false,true,54.249
"challenger","p007:cold_general","p007","funny","cold_general",false,7,1,177572,"Big Hero 6",1.0000,KEYWORD_BACKED,true,true,51.121
"challenger","p007:cold_general","p007","funny","cold_general",false,7,2,504253,"I Want to Eat Your Pancreas",0.5000,GENRE_ONLY,false,true,51.121
"challenger","p007:cold_general","p007","funny","cold_general",false,7,3,260513,"Incredibles 2",0.5000,GENRE_ONLY,false,true,51.121
"challenger","p007:cold_general","p007","funny","cold_general",false,7,4,301528,"Toy Story 4",1.0000,KEYWORD_BACKED,true,true,51.121
"challenger","p007:cold_general","p007","funny","cold_general",false,7,5,324857,"Spider-Man: Into the Spider-Verse",0.5000,GENRE_ONLY,false,true,51.121
"challenger","p007:cold_general","p007","funny","cold_general",false,8,1,93456,"Despicable Me 2",0.5000,GENRE_ONLY,true,true,62.007
"challenger","p007:cold_general","p007","funny","cold_general",false,8,2,77338,"The Intouchables",1.0000,KEYWORD_BACKED,false,true,62.007
"challenger","p007:cold_general","p007","funny","cold_general",false,8,3,324857,"Spider-Man: Into the Spider-Verse",0.5000,GENRE_ONLY,false,true,62.007
"challenger","p007:cold_general","p007","funny","cold_general",false,8,4,269149,"Zootopia",0.5000,GENRE_ONLY,false,true,62.007
"challenger","p007:cold_general","p007","funny","cold_general",false,9,1,20352,"Despicable Me",0.5000,KEYWORD_BACKED,true,true,61.076
"challenger","p007:cold_general","p007","funny","cold_general",false,9,2,354912,"Coco",0.5000,GENRE_ONLY,true,true,61.076
"challenger","p007:cold_general","p007","funny","cold_general",false,9,3,177572,"Big Hero 6",1.0000,KEYWORD_BACKED,true,true,61.076
"challenger","p007:cold_general","p007","funny","cold_general",false,9,4,109445,"Frozen",1.0000,OVERVIEW_ONLY,true,true,61.076
"challenger","p007:cold_general","p007","funny","cold_general",false,9,5,77338,"The Intouchables",1.0000,KEYWORD_BACKED,false,true,61.076
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,0,1,38757,"Tangled",1.0000,KEYWORD_BACKED,true,true,66.748
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,0,2,110420,"Wolf Children",1.0000,KEYWORD_BACKED,false,true,66.748
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,0,3,20352,"Despicable Me",0.5000,KEYWORD_BACKED,true,true,66.748
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,0,4,324857,"Spider-Man: Into the Spider-Verse",0.5000,GENRE_ONLY,false,true,66.748
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,0,5,372058,"Your Name.",0.5000,GENRE_ONLY,false,true,66.748
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,1,1,260513,"Incredibles 2",0.5000,GENRE_ONLY,false,true,68.555
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,1,2,20352,"Despicable Me",0.5000,KEYWORD_BACKED,true,true,68.555
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,1,3,324857,"Spider-Man: Into the Spider-Verse",0.5000,GENRE_ONLY,false,true,68.555
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,2,1,293660,"Deadpool",1.0000,OVERVIEW_ONLY,false,true,69.603
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,2,2,354912,"Coco",0.5000,GENRE_ONLY,true,true,69.603
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,2,3,260514,"Cars 3",0.5000,GENRE_ONLY,true,true,69.603
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,2,4,372058,"Your Name.",0.5000,GENRE_ONLY,false,true,69.603
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,3,1,177572,"Big Hero 6",1.0000,KEYWORD_BACKED,true,true,66.411
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,3,2,77338,"The Intouchables",1.0000,KEYWORD_BACKED,false,true,66.411
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,4,1,150540,"Inside Out",0.5000,GENRE_ONLY,true,true,72.188
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,4,2,269149,"Zootopia",0.5000,GENRE_ONLY,false,true,72.188
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,4,3,38757,"Tangled",1.0000,KEYWORD_BACKED,true,true,72.188
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,5,1,508965,"Klaus",1.0000,KEYWORD_BACKED,true,true,74.200
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,5,2,109445,"Frozen",1.0000,OVERVIEW_ONLY,true,true,74.200
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,5,3,504253,"I Want to Eat Your Pancreas",0.5000,GENRE_ONLY,false,true,74.200
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,5,4,354912,"Coco",0.5000,GENRE_ONLY,true,true,74.200
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,6,1,567609,"Ready or Not",0.5000,GENRE_ONLY,true,true,72.258
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,6,2,522924,"The Art of Racing in the Rain",0.5000,KEYWORD_BACKED,false,true,72.258
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,6,3,77338,"The Intouchables",1.0000,KEYWORD_BACKED,false,true,72.258
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,6,4,110420,"Wolf Children",1.0000,KEYWORD_BACKED,false,true,72.258
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,6,5,293660,"Deadpool",1.0000,OVERVIEW_ONLY,false,true,72.258
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,7,1,508965,"Klaus",1.0000,KEYWORD_BACKED,true,true,65.556
"challenger","p007:warm_thriller","p007","funny","warm_thriller",true,7,2,38757,"Tangled",1.0000,KEYWORD_BACKED,true,true,65.556
