variant,cluster_id,prompt_id,primary_mood,persona_id,warm,rotation,rank,tmdb_id,title,mood_coverage,evidence_source,runtime_satisfied,era_satisfied,duration_ms
"challenger","p008:warm_thriller","p008","tense","warm_thriller",true,8,2,153104,"Wicked Minds",0.5000,GENRE_ONLY,true,true,28.496
"challenger","p008:warm_thriller","p008","tense","warm_thriller",true,8,3,59,"A History of Violence",0.5000,GENRE_ONLY,true,true,28.496
"challenger","p008:warm_thriller","p008","tense","warm_thriller",true,8,4,1276038,"A Desert",0.5000,GENRE_ONLY,true,true,28.496
"challenger","p008:warm_thriller","p008","tense","warm_thriller",true,8,5,1601243,"Oscar Shaw",0.5000,GENRE_ONLY,true,true,28.496
"challenger","p008:warm_thriller","p008","tense","warm_thriller",true,9,1,467905,"How to Make a Killing",0.5000,GENRE_ONLY,true,true,33.307
"challenger","p008:warm_thriller","p008","tense","warm_thriller",true,9,2,1011985,"Kung Fu Panda 4",0.5000,GENRE_ONLY,true,true,33.307
"challenger","p008:warm_thriller","p008","tense","warm_thriller",true,9,3,1613798,"Vengeance",0.5000,GENRE_ONLY,true,true,33.307
"challenger","p008:warm_thriller","p008","tense","warm_thriller",true,9,4,1470130,"The Mortuary Assistant",0.5000,GENRE_ONLY,true,true,33.307
"challenger","p008:warm_thriller","p008","tense","warm_thriller",true,9,5,840464,"Greenland 2: Migration",0.5000,GENRE_ONLY,true,true,33.307
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,0,1,1084577,"Balls Up",0.5000,GENRE_ONLY,true,true,31.611
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,0,2,177572,"Big Hero 6",0.5000,GENRE_ONLY,true,true,31.611
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,0,3,1539104,"JUJUTSU KAISEN: Execution",0.5000,GENRE_ONLY,true,true,31.611
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,0,4,467905,"How to Make a Killing",0.5000,GENRE_ONLY,true,true,31.611
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,0,5,1470130,"The Mortuary Assistant",0.5000,GENRE_ONLY,true,true,31.611
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,1,1,519182,"Despicable Me 4",0.5000,GENRE_ONLY,true,true,35.002
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,1,2,681434,"Psycho Therapy: The Shallow Tale of a Writer Who Decided to Write About a Serial Killer",0.5000,GENRE_ONLY,true,true,35.002
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,1,3,1613798,"Vengeance",0.5000,GENRE_ONLY,true,true,35.002
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,1,4,1641319,"Sniper: No Nation",0.5000,OVERVIEW_ONLY,true,true,35.002
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,1,5,1084187,"Pretty Lethal",0.5000,OVERVIEW_ONLY,true,true,35.002
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,2,1,1011985,"Kung Fu Panda 4",0.5000,GENRE_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,2,2,1290417,"Thrash",0.5000,GENRE_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,2,3,1010755,"The Strangers: Chapter 3",0.5000,GENRE_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,2,4,1066313,"The Draft!",0.5000,OVERVIEW_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,2,5,862739,"The Virgin of the Quarry Lake",0.5000,GENRE_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,3,1,1193501,"Whistle",0.5000,GENRE_ONLY,true,true,26.803
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,3,2,1584215,"The Internship",0.5000,GENRE_ONLY,true,true,26.803
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,3,3,1418657,"The Yeti",0.5000,GENRE_ONLY,true,true,26.803
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,3,4,1387382,"Hunting Season",0.5000,GENRE_ONLY,true,true,26.803
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,3,5,1196067,"Worldbreaker",0.5000,OVERVIEW_ONLY,true,true,26.803
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,4,1,1175942,"The Bad Guys 2",0.5000,OVERVIEW_ONLY,true,true,28.700
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,4,2,840464,"Greenland 2: Migration",0.5000,GENRE_ONLY,true,true,28.700
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,4,3,1480387,"undertone",0.5000,GENRE_ONLY,true,true,28.700
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,4,4,1088434,"Hellfire",0.5000,GENRE_ONLY,true,true,28.700
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,4,5,1110034,"Kraken",0.5000,GENRE_ONLY,true,true,28.700
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,5,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,true,true,28.129
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,5,2,20352,"Despicable Me",0.5000,GENRE_ONLY,true,true,28.129
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,5,3,1472951,"Infiltrate",0.5000,GENRE_ONLY,true,true,28.129
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,5,4,1084577,"Balls Up",0.5000,GENRE_ONLY,true,true,28.129
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,5,5,519182,"Despicable Me 4",0.5000,GENRE_ONLY,true,true,28.129
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,6,1,1218925,"Chainsaw Man - The Movie: Reze Arc",0.5000,OVERVIEW_ONLY,true,true,29.531
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,6,2,1315303,"Primate",0.5000,GENRE_ONLY,true,true,29.531
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,6,3,1228246,"Five Nights at Freddy's 2",0.5000,GENRE_ONLY,true,true,29.531
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,6,4,1011985,"Kung Fu Panda 4",0.5000,GENRE_ONLY,true,true,29.531
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,6,5,1613798,"Vengeance",0.5000,GENRE_ONLY,true,true,29.531
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,7,1,1412598,"Killer Whale",0.5000,GENRE_ONLY,true,true,29.363
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,7,2,1448560,"Wildcat",0.5000,GENRE_ONLY,true,true,29.363
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,7,3,1084577,"Balls Up",0.5000,GENRE_ONLY,true,true,29.363
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,7,4,519182,"Despicable Me 4",0.5000,GENRE_ONLY,true,true,29.363
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,7,5,1011985,"Kung Fu Panda 4",0.5000,GENRE_ONLY,true,true,29.363
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,8,1,1236153,"Mercy",0.5000,GENRE_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,8,2,101307,"Rage",0.5000,GENRE_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,8,3,1084577,"Balls Up",0.5000,GENRE_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,8,4,1011985,"Kung Fu Panda 4",0.5000,GENRE_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,8,5,1218925,"Chainsaw Man - The Movie: Reze Arc",0.5000,OVERVIEW_ONLY,true,true,29.692
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,9,1,1408208,"Exit 8",0.5000,GENRE_ONLY,true,true,28.930
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,9,2,13012,"Felon",0.5000,GENRE_ONLY,true,true,28.930
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,9,3,14638,"The Killers",0.5000,GENRE_ONLY,true,true,28.930
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,9,4,1084577,"Balls Up",0.5000,GENRE_ONLY,true,true,28.930
"challenger","p008:warm_comfort","p008","tense","warm_comfort",true,9,5,1218925,"Chainsaw Man - The Movie: Reze Arc",0.5000,OVERVIEW_ONLY,true,true,28.930
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,0,1,840464,"Greenland 2: Migration",0.5000,GENRE_ONLY,true,true,27.783
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,0,2,862739,"The Virgin of the Quarry Lake",0.5000,GENRE_ONLY,true,true,27.783
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,0,3,1066313,"The Draft!",0.5000,OVERVIEW_ONLY,true,true,27.783
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,0,4,101307,"Rage",0.5000,GENRE_ONLY,true,true,27.783
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,0,5,1236153,"Mercy",0.5000,GENRE_ONLY,true,true,27.783
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,1,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,true,true,26.354
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,1,2,1084577,"Balls Up",0.5000,GENRE_ONLY,true,true,26.354
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,1,3,1196067,"Worldbreaker",0.5000,OVERVIEW_ONLY,true,true,26.354
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,1,4,1613798,"Vengeance",0.5000,GENRE_ONLY,true,true,26.354
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,1,5,1470130,"The Mortuary Assistant",0.5000,GENRE_ONLY,true,true,26.354
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,2,1,1387382,"Hunting Season",0.5000,GENRE_ONLY,true,true,29.936
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,2,2,1480387,"undertone",0.5000,GENRE_ONLY,true,true,29.936
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,2,3,1010755,"The Strangers: Chapter 3",0.5000,GENRE_ONLY,true,true,29.936
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,2,4,1011985,"Kung Fu Panda 4",0.5000,GENRE_ONLY,true,true,29.936
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,2,5,1223601,"Sisu: Road to Revenge",0.5000,GENRE_ONLY,true,true,29.936
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,3,1,1641319,"Sniper: No Nation",0.5000,OVERVIEW_ONLY,true,true,35.048
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,3,2,1408208,"Exit 8",0.5000,GENRE_ONLY,true,true,35.048
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,3,3,1418657,"The Yeti",0.5000,GENRE_ONLY,true,true,35.048
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,3,4,467905,"How to Make a Killing",0.5000,GENRE_ONLY,true,true,35.048
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,3,5,1110034,"Kraken",0.5000,GENRE_ONLY,true,true,35.048
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,4,1,13012,"Felon",0.5000,GENRE_ONLY,true,true,37.960
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,4,2,1412598,"Killer Whale",0.5000,GENRE_ONLY,true,true,37.960
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,4,3,1290417,"Thrash",0.5000,GENRE_ONLY,true,true,37.960
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,4,4,1088434,"Hellfire",0.5000,GENRE_ONLY,true,true,37.960
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,4,5,1584215,"The Internship",0.5000,GENRE_ONLY,true,true,37.960
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,5,1,1472951,"Infiltrate",0.5000,GENRE_ONLY,true,true,27.718
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,5,2,1539104,"JUJUTSU KAISEN: Execution",0.5000,GENRE_ONLY,true,true,27.718
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,5,3,1066313,"The Draft!",0.5000,OVERVIEW_ONLY,true,true,27.718
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,5,4,1387382,"Hunting Season",0.5000,GENRE_ONLY,true,true,27.718
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,5,5,13012,"Felon",0.5000,GENRE_ONLY,true,true,27.718
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,6,1,1180831,"Troll 2",0.5000,GENRE_ONLY,true,true,26.591
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,6,2,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,true,true,26.591
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,6,3,840464,"Greenland 2: Migration",0.5000,GENRE_ONLY,true,true,26.591
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,6,4,1066313,"The Draft!",0.5000,OVERVIEW_ONLY,true,true,26.591
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,6,5,101307,"Rage",0.5000,GENRE_ONLY,true,true,26.591
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,7,1,519182,"Despicable Me 4",0.5000,GENRE_ONLY,true,true,26.646
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,7,2,1193501,"Whistle",0.5000,GENRE_ONLY,true,true,26.646
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,7,3,1448560,"Wildcat",0.5000,GENRE_ONLY,true,true,26.646
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,7,4,862739,"The Virgin of the Quarry Lake",0.5000,GENRE_ONLY,true,true,26.646
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,7,5,1196067,"Worldbreaker",0.5000,OVERVIEW_ONLY,true,true,26.646
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,8,1,840464,"Greenland 2: Migration",0.5000,GENRE_ONLY,true,true,26.631
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,8,2,1480387,"undertone",0.5000,GENRE_ONLY,true,true,26.631
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,8,3,1084577,"Balls Up",0.5000,GENRE_ONLY,true,true,26.631
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,8,4,1196067,"Worldbreaker",0.5000,OVERVIEW_ONLY,true,true,26.631
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,8,5,1290417,"Thrash",0.5000,GENRE_ONLY,true,true,26.631
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,9,1,1218925,"Chainsaw Man - The Movie: Reze Arc",0.5000,OVERVIEW_ONLY,true,true,31.342
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,9,2,14638,"The Killers",0.5000,GENRE_ONLY,true,true,31.342
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,9,3,1066313,"The Draft!",0.5000,OVERVIEW_ONLY,true,true,31.342
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,9,4,862739,"The Virgin of the Quarry Lake",0.5000,GENRE_ONLY,true,true,31.342
"challenger","p008:warm_cerebral","p008","tense","warm_cerebral",true,9,5,13012,"Felon",0.5000,GENRE_ONLY,true,true,31.342
"challenger","p011:warm_thriller","p011","eerie","warm_thriller",true,0,1,218,"The Terminator",0.5000,GENRE_ONLY,true,true,26.931
"challenger","p011:warm_thriller","p011","eerie","warm_thriller",true,2,1,11851,"The Presidio",0.5000,GENRE_ONLY,false,true,29.522
"challenger","p011:warm_thriller","p011","eerie","warm_thriller",true,2,2,218,"The Terminator",0.5000,GENRE_ONLY,true,true,29.522
"challenger","p011:warm_thriller","p011","eerie","warm_thriller",true,3,1,11851,"The Presidio",0.5000,GENRE_ONLY,false,true,33.876
"challenger","p011:warm_thriller","p011","eerie","warm_thriller",true,4,1,11851,"The Presidio",0.5000,GENRE_ONLY,false,true,37.296
"challenger","p011:warm_thriller","p011","eerie","warm_thriller",true,5,1,218,"The Terminator",0.5000,GENRE_ONLY,true,true,35.951
"challenger","p011:warm_thriller","p011","eerie","warm_thriller",true,7,1,218,"The Terminator",0.5000,GENRE_ONLY,true,true,32.618
"challenger","p011:warm_thriller","p011","eerie","warm_thriller",true,9,1,218,"The Terminator",0.5000,GENRE_ONLY,true,true,32.946
"challenger","p011:warm_thriller","p011","eerie","warm_thriller",true,9,2,11851,"The Presidio",0.5000,GENRE_ONLY,false,true,32.946
"challenger","p011:warm_comfort","p011","eerie","warm_comfort",true,0,1,218,"The Terminator",0.5000,GENRE_ONLY,true,true,29.612
"challenger","p011:warm_cerebral","p011","eerie","warm_cerebral",true,4,1,218,"The Terminator",0.5000,GENRE_ONLY,true,true,24.608
"challenger","p011:warm_cerebral","p011","eerie","warm_cerebral",true,5,1,218,"The Terminator",0.5000,GENRE_ONLY,true,true,24.859
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,0,1,1156594,"Our Fault",0.5000,OVERVIEW_ONLY,false,true,16.871
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,1,1,38,"Eternal Sunshine of the Spotless Mind",0.5000,OVERVIEW_ONLY,false,true,17.597
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,2,1,1156594,"Our Fault",0.5000,OVERVIEW_ONLY,false,true,20.559
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,4,1,14836,"Coraline",0.5000,OVERVIEW_ONLY,true,true,22.700
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,4,2,1156594,"Our Fault",0.5000,OVERVIEW_ONLY,false,true,22.700
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,4,3,38,"Eternal Sunshine of the Spotless Mind",0.5000,OVERVIEW_ONLY,false,true,22.700
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,5,1,1276704,"53 Sundays",0.5000,OVERVIEW_ONLY,true,true,22.587
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,5,2,14836,"Coraline",0.5000,OVERVIEW_ONLY,true,true,22.587
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,7,1,1276704,"53 Sundays",0.5000,OVERVIEW_ONLY,true,true,24.570
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,7,2,1156594,"Our Fault",0.5000,OVERVIEW_ONLY,false,true,24.570
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,8,1,1276704,"53 Sundays",0.5000,OVERVIEW_ONLY,true,true,23.403
"challenger","p013:cold_general","p013","bittersweet","cold_general",false,9,1,1156594,"Our Fault",0.5000,OVERVIEW_ONLY,false,true,22.256
"challenger","p013:warm_thriller","p013","bittersweet","warm_thriller",true,0,1,1276704,"53 Sundays",0.5000,OVERVIEW_ONLY,true,true,31.492
"challenger","p013:warm_thriller","p013","bittersweet","warm_thriller",true,0,2,38,"Eternal Sunshine of the Spotless Mind",0.5000,OVERVIEW_ONLY,false,true,31.492
"challenger","p013:warm_thriller","p013","bittersweet","warm_thriller",true,0,3,1156594,"Our Fault",0.5000,OVERVIEW_ONLY,false,true,31.492
"challenger","p013:warm_thriller","p013","bittersweet","warm_thriller",true,1,1,1276704,"53 Sundays",0.5000,OVERVIEW_ONLY,true,true,31.060
